# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-11-10 11:17:02 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03303280 OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03303280
#            TS   parameter     statistic     Description
#        192392       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	192392_00060_00003	192392_00060_00003_cd
USGS	03303280	1984-07-19	36100	A
USGS	03303280	1984-07-20	40500	A
USGS	03303280	1984-07-21	47100	A
USGS	03303280	1984-07-22	37800	A
USGS	03303280	1984-07-23	36200	A
USGS	03303280	1984-07-24	18500	A
USGS	03303280	1984-07-25	29700	A
USGS	03303280	1984-07-26	35700	A
USGS	03303280	1984-07-27	36000	A
USGS	03303280	1984-07-28	25000	A
USGS	03303280	1984-07-29	35200	A
USGS	03303280	1984-07-30	35400	A
USGS	03303280	1984-07-31	34000	A
USGS	03303280	1984-08-01	25300	A
USGS	03303280	1984-08-02	19900	A
USGS	03303280	1984-08-03	22400	A
USGS	03303280	1984-08-04	32600	A
USGS	03303280	1984-08-05	54300	A
USGS	03303280	1984-08-06	61500	A
USGS	03303280	1984-08-07	39500	A
USGS	03303280	1984-08-08	46900	A
USGS	03303280	1984-08-09	64200	A
USGS	03303280	1984-08-10	39000	A
USGS	03303280	1984-08-11	45200	A
USGS	03303280	1984-08-12	58300	A
USGS	03303280	1984-08-13	60400	A
USGS	03303280	1984-08-14	88900	A
USGS	03303280	1984-08-15	102000	A
USGS	03303280	1984-08-16	116000	A
USGS	03303280	1984-08-17	118000	A
USGS	03303280	1984-08-18	110000	A
USGS	03303280	1984-08-19	100000	A
USGS	03303280	1984-08-20	67300	A
USGS	03303280	1984-08-21	60600	A
USGS	03303280	1984-08-22	47200	A
USGS	03303280	1984-08-23	35500	A
USGS	03303280	1984-08-24	48400	A
USGS	03303280	1984-08-25	51400	A
USGS	03303280	1984-08-26	21800	A
USGS	03303280	1984-08-27	42800	A
USGS	03303280	1984-08-28	27500	A
USGS	03303280	1984-08-29	16500	A
USGS	03303280	1984-08-30	31500	A
USGS	03303280	1984-08-31	28400	A
USGS	03303280	1984-09-01	41500	A
USGS	03303280	1984-09-02	40800	A
USGS	03303280	1984-09-03	65100	A
USGS	03303280	1984-09-04	35300	A
USGS	03303280	1984-09-05	30000	A
USGS	03303280	1984-09-06	40900	A
USGS	03303280	1984-09-07	30300	A
USGS	03303280	1984-09-08	28200	A
USGS	03303280	1984-09-09	23700	A
USGS	03303280	1984-09-10	32900	A
USGS	03303280	1984-09-11	27400	A
USGS	03303280	1984-09-12	18900	A
USGS	03303280	1984-09-13	19500	A
USGS	03303280	1984-09-14	18200	A
USGS	03303280	1984-09-15	26800	A
USGS	03303280	1984-09-16	24300	A
USGS	03303280	1984-09-17	31500	A
USGS	03303280	1984-09-18	25500	A
USGS	03303280	1984-09-19	22100	A
USGS	03303280	1984-09-20	10200	A
USGS	03303280	1984-09-21	11600	A
USGS	03303280	1984-09-22	23100	A
USGS	03303280	1984-09-23	17000	A
USGS	03303280	1984-09-24	10400	A
USGS	03303280	1984-09-25	40900	A
USGS	03303280	1984-09-26	22700	A
USGS	03303280	1984-09-27	13400	A
USGS	03303280	1984-09-28	31200	A
USGS	03303280	1984-09-29	9110	A
USGS	03303280	1984-09-30	7340	A
USGS	03303280	1984-10-01	21800	A
USGS	03303280	1984-10-02	27900	A
USGS	03303280	1984-10-03	24600	A
USGS	03303280	1984-10-04	21100	A
USGS	03303280	1984-10-05	28600	A
USGS	03303280	1984-10-06	34700	A
USGS	03303280	1984-10-07	28800	A
USGS	03303280	1984-10-08	29000	A
USGS	03303280	1984-10-09	21900	A
USGS	03303280	1984-10-10	21900	A
USGS	03303280	1984-10-11	30400	A
USGS	03303280	1984-10-12	13500	A
USGS	03303280	1984-10-13	15400	A
USGS	03303280	1984-10-14	21100	A
USGS	03303280	1984-10-15	11700	A
USGS	03303280	1984-10-16	18800	A
USGS	03303280	1984-10-17	17200	A
USGS	03303280	1984-10-18	21800	A
USGS	03303280	1984-10-19	22200	A
USGS	03303280	1984-10-20	33100	A
USGS	03303280	1984-10-21	15200	A
USGS	03303280	1984-10-22	22200	A
USGS	03303280	1984-10-23	35600	A
USGS	03303280	1984-10-24	45500	A
USGS	03303280	1984-10-25	44700	A
USGS	03303280	1984-10-26	46200	A
USGS	03303280	1984-10-27	59200	A
USGS	03303280	1984-10-28	53500	A
USGS	03303280	1984-10-29	52100	A
USGS	03303280	1984-10-30	83500	A
USGS	03303280	1984-10-31	90000	A
USGS	03303280	1984-11-01	86000	A
USGS	03303280	1984-11-02	94400	A
USGS	03303280	1984-11-03	89800	A
USGS	03303280	1984-11-04	80000	A
USGS	03303280	1984-11-05	84300	A
USGS	03303280	1984-11-06	89800	A
USGS	03303280	1984-11-07	89700	A
USGS	03303280	1984-11-08	105000	A
USGS	03303280	1984-11-09	106000	A
USGS	03303280	1984-11-10	117000	A
USGS	03303280	1984-11-11	139000	A
USGS	03303280	1984-11-12	154000	A
USGS	03303280	1984-11-13	141000	A
USGS	03303280	1984-11-14	148000	A
USGS	03303280	1984-11-15	147000	A
USGS	03303280	1984-11-16	125000	A
USGS	03303280	1984-11-17	105000	A
USGS	03303280	1984-11-18	97200	A
USGS	03303280	1984-11-19	111000	A
USGS	03303280	1984-11-20	152000	A
USGS	03303280	1984-11-21	165000	A
USGS	03303280	1984-11-22	161000	A
USGS	03303280	1984-11-23	168000	A
USGS	03303280	1984-11-24	136000	A
USGS	03303280	1984-11-25	103000	A
USGS	03303280	1984-11-26	85600	A
USGS	03303280	1984-11-27	64500	A
USGS	03303280	1984-11-28	95700	A
USGS	03303280	1984-11-29	146000	A
USGS	03303280	1984-11-30	138000	A
USGS	03303280	1984-12-01	152000	A
USGS	03303280	1984-12-02	170000	A
USGS	03303280	1984-12-03	168000	A
USGS	03303280	1984-12-04	140000	A
USGS	03303280	1984-12-05	116000	A
USGS	03303280	1984-12-06	88800	A
USGS	03303280	1984-12-07	93300	A
USGS	03303280	1984-12-08	89400	A
USGS	03303280	1984-12-09	88800	A
USGS	03303280	1984-12-10	81200	A
USGS	03303280	1984-12-11	108000	A
USGS	03303280	1984-12-12	134000	A
USGS	03303280	1984-12-13	155000	A
USGS	03303280	1984-12-14	169000	A
USGS	03303280	1984-12-15	178000	A
USGS	03303280	1984-12-16	183000	A
USGS	03303280	1984-12-17	169000	A
USGS	03303280	1984-12-18	168000	A
USGS	03303280	1984-12-19	163000	A
USGS	03303280	1984-12-20	153000	A
USGS	03303280	1984-12-21	233000	A
USGS	03303280	1984-12-22	263000	A
USGS	03303280	1984-12-23	340000	A
USGS	03303280	1984-12-24	372000	A
USGS	03303280	1984-12-25	374000	A
USGS	03303280	1984-12-26	340000	A
USGS	03303280	1984-12-27	284000	A
USGS	03303280	1984-12-28	254000	A
USGS	03303280	1984-12-29	236000	A
USGS	03303280	1984-12-30	208000	A
USGS	03303280	1984-12-31	206000	A
USGS	03303280	1985-01-01	232000	A
USGS	03303280	1985-01-02	250000	A
USGS	03303280	1985-01-03	260000	A
USGS	03303280	1985-01-04	261000	A
USGS	03303280	1985-01-05	251000	A
USGS	03303280	1985-01-06	240000	A
USGS	03303280	1985-01-07	241000	A
USGS	03303280	1985-01-08	245000	A
USGS	03303280	1985-01-09	232000	A
USGS	03303280	1985-01-10	221000	A
USGS	03303280	1985-01-11	188000	A
USGS	03303280	1985-01-12	142000	A
USGS	03303280	1985-01-13	123000	A
USGS	03303280	1985-01-14	100000	A
USGS	03303280	1985-01-15	91300	A
USGS	03303280	1985-01-16	83900	A
USGS	03303280	1985-01-17	78500	A
USGS	03303280	1985-01-18	69600	A
USGS	03303280	1985-01-19	54300	A
USGS	03303280	1985-01-20	58400	A
USGS	03303280	1985-01-21	57700	A
USGS	03303280	1985-01-22	52000	A
USGS	03303280	1985-01-23	28400	A
USGS	03303280	1985-01-24	46300	A
USGS	03303280	1985-01-25	40800	A
USGS	03303280	1985-01-26	46800	A
USGS	03303280	1985-01-27	47200	A
USGS	03303280	1985-01-28	50400	A
USGS	03303280	1985-01-29	40600	A
USGS	03303280	1985-01-30	49500	A
USGS	03303280	1985-01-31	45200	A
USGS	03303280	1985-02-01	77000	A
USGS	03303280	1985-02-02	106000	A
USGS	03303280	1985-02-03	144000	A
USGS	03303280	1985-02-04	168000	A
USGS	03303280	1985-02-05	181000	A
USGS	03303280	1985-02-06	160000	A
USGS	03303280	1985-02-07	135000	A
USGS	03303280	1985-02-08	127000	A
USGS	03303280	1985-02-09	118000	A
USGS	03303280	1985-02-10	124000	A
USGS	03303280	1985-02-11	121000	A
USGS	03303280	1985-02-12	148000	A
USGS	03303280	1985-02-13	156000	A
USGS	03303280	1985-02-14	170000	A
USGS	03303280	1985-02-15	195000	A
USGS	03303280	1985-02-16	193000	A
USGS	03303280	1985-02-17	168000	A
USGS	03303280	1985-02-18	149000	A
USGS	03303280	1985-02-19	135000	A
USGS	03303280	1985-02-20	144000	A
USGS	03303280	1985-02-21	158000	A
USGS	03303280	1985-02-22	197000	A
USGS	03303280	1985-02-23	271000	A
USGS	03303280	1985-02-24	314000	A
USGS	03303280	1985-02-25	357000	A
USGS	03303280	1985-02-26	389000	A
USGS	03303280	1985-02-27	408000	A
USGS	03303280	1985-02-28	415000	A
USGS	03303280	1985-03-01	416000	A
USGS	03303280	1985-03-02	411000	A
USGS	03303280	1985-03-03	390000	A
USGS	03303280	1985-03-04	345000	A
USGS	03303280	1985-03-05	283000	A
USGS	03303280	1985-03-06	248000	A
USGS	03303280	1985-03-07	225000	A
USGS	03303280	1985-03-08	205000	A
USGS	03303280	1985-03-09	200000	A
USGS	03303280	1985-03-10	201000	A
USGS	03303280	1985-03-11	207000	A
USGS	03303280	1985-03-12	238000	A
USGS	03303280	1985-03-13	269000	A
USGS	03303280	1985-03-14	278000	A
USGS	03303280	1985-03-15	296000	A
USGS	03303280	1985-03-16	323000	A
USGS	03303280	1985-03-17	326000	A
USGS	03303280	1985-03-18	300000	A
USGS	03303280	1985-03-19	250000	A
USGS	03303280	1985-03-20	211000	A
USGS	03303280	1985-03-21	177000	A
USGS	03303280	1985-03-22	156000	A
USGS	03303280	1985-03-23	141000	A
USGS	03303280	1985-03-24	131000	A
USGS	03303280	1985-03-25	132000	A
USGS	03303280	1985-03-26	139000	A
USGS	03303280	1985-03-27	148000	A
USGS	03303280	1985-03-28	149000	A
USGS	03303280	1985-03-29	160000	A
USGS	03303280	1985-03-30	197000	A
USGS	03303280	1985-03-31	289000	A
USGS	03303280	1985-04-01	339000	A
USGS	03303280	1985-04-02	363000	A
USGS	03303280	1985-04-03	374000	A
USGS	03303280	1985-04-04	381000	A
USGS	03303280	1985-04-05	377000	A
USGS	03303280	1985-04-06	355000	A
USGS	03303280	1985-04-07	310000	A
USGS	03303280	1985-04-08	269000	A
USGS	03303280	1985-04-09	244000	A
USGS	03303280	1985-04-10	221000	A
USGS	03303280	1985-04-11	195000	A
USGS	03303280	1985-04-12	180000	A
USGS	03303280	1985-04-13	159000	A
USGS	03303280	1985-04-14	144000	A
USGS	03303280	1985-04-15	133000	A
USGS	03303280	1985-04-16	121000	A
USGS	03303280	1985-04-17	110000	A
USGS	03303280	1985-04-18	106000	A
USGS	03303280	1985-04-19	107000	A
USGS	03303280	1985-04-20	109000	A
USGS	03303280	1985-04-21	95500	A
USGS	03303280	1985-04-22	86200	A
USGS	03303280	1985-04-23	66600	A
USGS	03303280	1985-04-24	53500	A
USGS	03303280	1985-04-25	65500	A
USGS	03303280	1985-04-26	58700	A
USGS	03303280	1985-04-27	49800	A
USGS	03303280	1985-04-28	52500	A
USGS	03303280	1985-04-29	52500	A
USGS	03303280	1985-04-30	46000	A
USGS	03303280	1985-05-01	40800	A
USGS	03303280	1985-05-02	74200	A
USGS	03303280	1985-05-03	112000	A
USGS	03303280	1985-05-04	159000	A
USGS	03303280	1985-05-05	176000	A
USGS	03303280	1985-05-06	179000	A
USGS	03303280	1985-05-07	167000	A
USGS	03303280	1985-05-08	134000	A
USGS	03303280	1985-05-09	93900	A
USGS	03303280	1985-05-10	61600	A
USGS	03303280	1985-05-11	43700	A
USGS	03303280	1985-05-12	56200	A
USGS	03303280	1985-05-13	41300	A
USGS	03303280	1985-05-14	50400	A
USGS	03303280	1985-05-15	65900	A
USGS	03303280	1985-05-16	59100	A
USGS	03303280	1985-05-17	98500	A
USGS	03303280	1985-05-18	102000	A
USGS	03303280	1985-05-19	97200	A
USGS	03303280	1985-05-20	98000	A
USGS	03303280	1985-05-21	103000	A
USGS	03303280	1985-05-22	88000	A
USGS	03303280	1985-05-23	75200	A
USGS	03303280	1985-05-24	76600	A
USGS	03303280	1985-05-25	108000	A
USGS	03303280	1985-05-26	148000	A
USGS	03303280	1985-05-27	188000	A
USGS	03303280	1985-05-28	189000	A
USGS	03303280	1985-05-29	141000	A
USGS	03303280	1985-05-30	107000	A
USGS	03303280	1985-05-31	98600	A
USGS	03303280	1985-06-01	89800	A
USGS	03303280	1985-06-02	98900	A
USGS	03303280	1985-06-03	123000	A
USGS	03303280	1985-06-04	129000	A
USGS	03303280	1985-06-05	103000	A
USGS	03303280	1985-06-06	92500	A
USGS	03303280	1985-06-07	75800	A
USGS	03303280	1985-06-08	68300	A
USGS	03303280	1985-06-09	66400	A
USGS	03303280	1985-06-10	67800	A
USGS	03303280	1985-06-11	86500	A
USGS	03303280	1985-06-12	107000	A
USGS	03303280	1985-06-13	112000	A
USGS	03303280	1985-06-14	117000	A
USGS	03303280	1985-06-15	123000	A
USGS	03303280	1985-06-16	112000	A
USGS	03303280	1985-06-17	88200	A
USGS	03303280	1985-06-18	71200	A
USGS	03303280	1985-06-19	58800	A
USGS	03303280	1985-06-20	59000	A
USGS	03303280	1985-06-21	53300	A
USGS	03303280	1985-06-22	49400	A
USGS	03303280	1985-06-23	34600	A
USGS	03303280	1985-06-24	61500	A
USGS	03303280	1985-06-25	51200	A
USGS	03303280	1985-06-26	53200	A
USGS	03303280	1985-06-27	37100	A
USGS	03303280	1985-06-28	23000	A
USGS	03303280	1985-06-29	28700	A
USGS	03303280	1985-06-30	31000	A
USGS	03303280	1985-07-01	27900	A
USGS	03303280	1985-07-02	48700	A
USGS	03303280	1985-07-03	41500	A
USGS	03303280	1985-07-04	40400	A
USGS	03303280	1985-07-05	49000	A
USGS	03303280	1985-07-06	30600	A
USGS	03303280	1985-07-07	34200	A
USGS	03303280	1985-07-08	37100	A
USGS	03303280	1985-07-09	34000	A
USGS	03303280	1985-07-10	64700	A
USGS	03303280	1985-07-11	67400	A
USGS	03303280	1985-07-12	82700	A
USGS	03303280	1985-07-13	97400	A
USGS	03303280	1985-07-14	92400	A
USGS	03303280	1985-07-15	62900	A
USGS	03303280	1985-07-16	63900	A
USGS	03303280	1985-07-17	89000	A
USGS	03303280	1985-07-18	84400	A
USGS	03303280	1985-07-19	66400	A
USGS	03303280	1985-07-20	48000	A
USGS	03303280	1985-07-21	31700	A
USGS	03303280	1985-07-22	37500	A
USGS	03303280	1985-07-23	35700	A
USGS	03303280	1985-07-24	43600	A
USGS	03303280	1985-07-25	27900	A
USGS	03303280	1985-07-26	27000	A
USGS	03303280	1985-07-27	37700	A
USGS	03303280	1985-07-28	31700	A
USGS	03303280	1985-07-29	25700	A
USGS	03303280	1985-07-30	28900	A
USGS	03303280	1985-07-31	21000	A
USGS	03303280	1985-08-01	25900	A
USGS	03303280	1985-08-02	40900	A
USGS	03303280	1985-08-03	42000	A
USGS	03303280	1985-08-04	43900	A
USGS	03303280	1985-08-05	41200	A
USGS	03303280	1985-08-06	16000	A
USGS	03303280	1985-08-07	19300	A
USGS	03303280	1985-08-08	21700	A
USGS	03303280	1985-08-09	18300	A
USGS	03303280	1985-08-10	23500	A
USGS	03303280	1985-08-11	24000	A
USGS	03303280	1985-08-12	28500	A
USGS	03303280	1985-08-13	13300	A
USGS	03303280	1985-08-14	12700	A
USGS	03303280	1985-08-15	24800	A
USGS	03303280	1985-08-16	25200	A
USGS	03303280	1985-08-17	64600	A
USGS	03303280	1985-08-18	22200	A
USGS	03303280	1985-08-19	24400	A
USGS	03303280	1985-08-20	45000	A
USGS	03303280	1985-08-21	48100	A
USGS	03303280	1985-08-22	27100	A
USGS	03303280	1985-08-23	21700	A
USGS	03303280	1985-08-24	19000	A
USGS	03303280	1985-08-25	31800	A
USGS	03303280	1985-08-26	47500	A
USGS	03303280	1985-08-27	54200	A
USGS	03303280	1985-08-28	49000	A
USGS	03303280	1985-08-29	26400	A
USGS	03303280	1985-08-30	31300	A
USGS	03303280	1985-08-31	41100	A
USGS	03303280	1985-09-01	34700	A
USGS	03303280	1985-09-02	25800	A
USGS	03303280	1985-09-03	37200	A
USGS	03303280	1985-09-04	23100	A
USGS	03303280	1985-09-05	15600	A
USGS	03303280	1985-09-06	10000	A
USGS	03303280	1985-09-07	14600	A
USGS	03303280	1985-09-08	22700	A
USGS	03303280	1985-09-09	17700	A
USGS	03303280	1985-09-10	16100	A
USGS	03303280	1985-09-11	14600	A
USGS	03303280	1985-09-12	16500	A
USGS	03303280	1985-09-13	25900	A
USGS	03303280	1985-09-14	25200	A
USGS	03303280	1985-09-15	7920	A
USGS	03303280	1985-09-16	3540	A
USGS	03303280	1985-09-17	17200	A
USGS	03303280	1985-09-18	20500	A
USGS	03303280	1985-09-19	10000	A
USGS	03303280	1985-09-20	10300	A
USGS	03303280	1985-09-21	13400	A
USGS	03303280	1985-09-22	10000	A
USGS	03303280	1985-09-23	10200	A
USGS	03303280	1985-09-24	10200	A
USGS	03303280	1985-09-25	21500	A
USGS	03303280	1985-09-26	18600	A
USGS	03303280	1985-09-27	10600	A
USGS	03303280	1985-09-28	15000	A
USGS	03303280	1985-09-29	17100	A
USGS	03303280	1985-09-30	16400	A
USGS	03303280	1985-10-01	17900	A
USGS	03303280	1985-10-02	19100	A
USGS	03303280	1985-10-03	15000	A
USGS	03303280	1985-10-04	15100	A
USGS	03303280	1985-10-05	16100	A
USGS	03303280	1985-10-06	15800	A
USGS	03303280	1985-10-07	14400	A
USGS	03303280	1985-10-08	34200	A
USGS	03303280	1985-10-09	17500	A
USGS	03303280	1985-10-10	19400	A
USGS	03303280	1985-10-11	8690	A
USGS	03303280	1985-10-12	18000	A
USGS	03303280	1985-10-13	14600	A
USGS	03303280	1985-10-14	14600	A
USGS	03303280	1985-10-15	11400	A
USGS	03303280	1985-10-16	16900	A
USGS	03303280	1985-10-17	23100	A
USGS	03303280	1985-10-18	16200	A
USGS	03303280	1985-10-19	9350	A
USGS	03303280	1985-10-20	35200	A
USGS	03303280	1985-10-21	102000	A
USGS	03303280	1985-10-22	67400	A
USGS	03303280	1985-10-23	69200	A
USGS	03303280	1985-10-24	57700	A
USGS	03303280	1985-10-25	50300	A
USGS	03303280	1985-10-26	46600	A
USGS	03303280	1985-10-27	29500	A
USGS	03303280	1985-10-28	35000	A
USGS	03303280	1985-10-29	41200	A
USGS	03303280	1985-10-30	32800	A
USGS	03303280	1985-10-31	37200	A
USGS	03303280	1985-11-01	14300	A
USGS	03303280	1985-11-02	14000	A
USGS	03303280	1985-11-03	33100	A
USGS	03303280	1985-11-04	49500	A
USGS	03303280	1985-11-05	86900	A
USGS	03303280	1985-11-06	141000	A
USGS	03303280	1985-11-07	210000	A
USGS	03303280	1985-11-08	229000	A
USGS	03303280	1985-11-09	272000	A
USGS	03303280	1985-11-10	305000	A
USGS	03303280	1985-11-11	304000	A
USGS	03303280	1985-11-12	267000	A
USGS	03303280	1985-11-13	240000	A
USGS	03303280	1985-11-14	237000	A
USGS	03303280	1985-11-15	232000	A
USGS	03303280	1985-11-16	240000	A
USGS	03303280	1985-11-17	284000	A
USGS	03303280	1985-11-18	311000	A
USGS	03303280	1985-11-19	303000	A
USGS	03303280	1985-11-20	312000	A
USGS	03303280	1985-11-21	318000	A
USGS	03303280	1985-11-22	292000	A
USGS	03303280	1985-11-23	243000	A
USGS	03303280	1985-11-24	214000	A
USGS	03303280	1985-11-25	196000	A
USGS	03303280	1985-11-26	195000	A
USGS	03303280	1985-11-27	214000	A
USGS	03303280	1985-11-28	237000	A
USGS	03303280	1985-11-29	304000	A
USGS	03303280	1985-11-30	375000	A
USGS	03303280	1985-12-01	424000	A
USGS	03303280	1985-12-02	458000	A
USGS	03303280	1985-12-03	478000	A
USGS	03303280	1985-12-04	483000	A
USGS	03303280	1985-12-05	465000	A
USGS	03303280	1985-12-06	428000	A
USGS	03303280	1985-12-07	369000	A
USGS	03303280	1985-12-08	292000	A
USGS	03303280	1985-12-09	240000	A
USGS	03303280	1985-12-10	222000	A
USGS	03303280	1985-12-11	197000	A
USGS	03303280	1985-12-12	201000	A
USGS	03303280	1985-12-13	221000	A
USGS	03303280	1985-12-14	214000	A
USGS	03303280	1985-12-15	236000	A
USGS	03303280	1985-12-16	269000	A
USGS	03303280	1985-12-17	298000	A
USGS	03303280	1985-12-18	299000	A
USGS	03303280	1985-12-19	269000	A
USGS	03303280	1985-12-20	221000	A
USGS	03303280	1985-12-21	194000	A
USGS	03303280	1985-12-22	155000	A
USGS	03303280	1985-12-23	128000	A
USGS	03303280	1985-12-24	108000	A
USGS	03303280	1985-12-25	93800	A
USGS	03303280	1985-12-26	86600	A
USGS	03303280	1985-12-27	86300	A
USGS	03303280	1985-12-28	82800	A
USGS	03303280	1985-12-29	72300	A
USGS	03303280	1985-12-30	64000	A
USGS	03303280	1985-12-31	55400	A
USGS	03303280	1986-01-01	56100	A
USGS	03303280	1986-01-02	56300	A
USGS	03303280	1986-01-03	56600	A
USGS	03303280	1986-01-04	58400	A
USGS	03303280	1986-01-05	61700	A
USGS	03303280	1986-01-06	55700	A
USGS	03303280	1986-01-07	56800	A
USGS	03303280	1986-01-08	56900	A
USGS	03303280	1986-01-09	47900	A
USGS	03303280	1986-01-10	43900	A
USGS	03303280	1986-01-11	44100	A
USGS	03303280	1986-01-12	43300	A
USGS	03303280	1986-01-13	39800	A
USGS	03303280	1986-01-14	41900	A
USGS	03303280	1986-01-15	48100	A
USGS	03303280	1986-01-16	42800	A
USGS	03303280	1986-01-17	41200	A
USGS	03303280	1986-01-18	38300	A
USGS	03303280	1986-01-19	48800	A
USGS	03303280	1986-01-20	74600	A
USGS	03303280	1986-01-21	103000	A
USGS	03303280	1986-01-22	133000	A
USGS	03303280	1986-01-23	167000	A
USGS	03303280	1986-01-24	207000	A
USGS	03303280	1986-01-25	229000	A
USGS	03303280	1986-01-26	232000	A
USGS	03303280	1986-01-27	222000	A
USGS	03303280	1986-01-28	200000	A
USGS	03303280	1986-01-29	179000	A
USGS	03303280	1986-01-30	157000	A
USGS	03303280	1986-01-31	133000	A
USGS	03303280	1986-02-01	111000	A
USGS	03303280	1986-02-02	124000	A
USGS	03303280	1986-02-03	119000	A
USGS	03303280	1986-02-04	149000	A
USGS	03303280	1986-02-05	232000	A
USGS	03303280	1986-02-06	294000	A
USGS	03303280	1986-02-07	341000	A
USGS	03303280	1986-02-08	397000	A
USGS	03303280	1986-02-09	429000	A
USGS	03303280	1986-02-10	443000	A
USGS	03303280	1986-02-11	446000	A
USGS	03303280	1986-02-12	431000	A
USGS	03303280	1986-02-13	389000	A
USGS	03303280	1986-02-14	314000	A
USGS	03303280	1986-02-15	241000	A
USGS	03303280	1986-02-16	206000	A
USGS	03303280	1986-02-17	190000	A
USGS	03303280	1986-02-18	210000	A
USGS	03303280	1986-02-19	257000	A
USGS	03303280	1986-02-20	296000	A
USGS	03303280	1986-02-21	326000	A
USGS	03303280	1986-02-22	360000	A
USGS	03303280	1986-02-23	371000	A
USGS	03303280	1986-02-24	363000	A
USGS	03303280	1986-02-25	340000	A
USGS	03303280	1986-02-26	295000	A
USGS	03303280	1986-02-27	270000	A
USGS	03303280	1986-02-28	256000	A
USGS	03303280	1986-03-01	226000	A
USGS	03303280	1986-03-02	204000	A
USGS	03303280	1986-03-03	186000	A
USGS	03303280	1986-03-04	163000	A
USGS	03303280	1986-03-05	141000	A
USGS	03303280	1986-03-06	122000	A
USGS	03303280	1986-03-07	120000	A
USGS	03303280	1986-03-08	121000	A
USGS	03303280	1986-03-09	120000	A
USGS	03303280	1986-03-10	114000	A
USGS	03303280	1986-03-11	110000	A
USGS	03303280	1986-03-12	125000	A
USGS	03303280	1986-03-13	216000	A
USGS	03303280	1986-03-14	294000	A
USGS	03303280	1986-03-15	319000	A
USGS	03303280	1986-03-16	328000	A
USGS	03303280	1986-03-17	316000	A
USGS	03303280	1986-03-18	316000	A
USGS	03303280	1986-03-19	346000	A
USGS	03303280	1986-03-20	367000	A
USGS	03303280	1986-03-21	360000	A
USGS	03303280	1986-03-22	316000	A
USGS	03303280	1986-03-23	253000	A
USGS	03303280	1986-03-24	219000	A
USGS	03303280	1986-03-25	186000	A
USGS	03303280	1986-03-26	158000	A
USGS	03303280	1986-03-27	131000	A
USGS	03303280	1986-03-28	114000	A
USGS	03303280	1986-03-29	103000	A
USGS	03303280	1986-03-30	88200	A
USGS	03303280	1986-03-31	86200	A
USGS	03303280	1986-04-01	70800	A
USGS	03303280	1986-04-02	62100	A
USGS	03303280	1986-04-03	65100	A
USGS	03303280	1986-04-04	64000	A
USGS	03303280	1986-04-05	45800	A
USGS	03303280	1986-04-06	49100	A
USGS	03303280	1986-04-07	52100	A
USGS	03303280	1986-04-08	53200	A
USGS	03303280	1986-04-09	60700	A
USGS	03303280	1986-04-10	63900	A
USGS	03303280	1986-04-11	62800	A
USGS	03303280	1986-04-12	61800	A
USGS	03303280	1986-04-13	64300	A
USGS	03303280	1986-04-14	58800	A
USGS	03303280	1986-04-15	54100	A
USGS	03303280	1986-04-16	57700	A
USGS	03303280	1986-04-17	60400	A
USGS	03303280	1986-04-18	61500	A
USGS	03303280	1986-04-19	72600	A
USGS	03303280	1986-04-20	85600	A
USGS	03303280	1986-04-21	96200	A
USGS	03303280	1986-04-22	106000	A
USGS	03303280	1986-04-23	107000	A
USGS	03303280	1986-04-24	105000	A
USGS	03303280	1986-04-25	106000	A
USGS	03303280	1986-04-26	106000	A
USGS	03303280	1986-04-27	105000	A
USGS	03303280	1986-04-28	97000	A
USGS	03303280	1986-04-29	74500	A
USGS	03303280	1986-04-30	60600	A
USGS	03303280	1986-05-01	64900	A
USGS	03303280	1986-05-02	69100	A
USGS	03303280	1986-05-03	60500	A
USGS	03303280	1986-05-04	54700	A
USGS	03303280	1986-05-05	49300	A
USGS	03303280	1986-05-06	31800	A
USGS	03303280	1986-05-07	39100	A
USGS	03303280	1986-05-08	56700	A
USGS	03303280	1986-05-09	67100	A
USGS	03303280	1986-05-10	60500	A
USGS	03303280	1986-05-11	50500	A
USGS	03303280	1986-05-12	47500	A
USGS	03303280	1986-05-13	44100	A
USGS	03303280	1986-05-14	55400	A
USGS	03303280	1986-05-15	96100	A
USGS	03303280	1986-05-16	99000	A
USGS	03303280	1986-05-17	75300	A
USGS	03303280	1986-05-18	67700	A
USGS	03303280	1986-05-19	56500	A
USGS	03303280	1986-05-20	46700	A
USGS	03303280	1986-05-21	56300	A
